5ac41d45554299194317391d	0,0,1,0,0,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a769ac95542993569682c4f	1,0,0,0,0,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a8ba7cb5542996e8ac8898f	0,0,0,0,0,0,1,0,0,1	1,1,1,1,1,1,1,1,1,1
5a8454e85542992ef85e23be	0,0,0,1,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5a89eca455429946c8d6ea11	0,0,0,0,0,1,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5ae67aed5542996d980e7b7a	1,0,0,0,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5add67b05542995b365fab2a	0,0,0,0,1,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5adead795542992fa25da801	0,1,0,0,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5adf97ae5542995534e8c800	0,0,0,1,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5a7f4f7e5542992097ad2f0b	0,0,0,0,0,0,1,1,0,0	1,1,1,1,1,1,1,1,1,1
5ae48e835542995ad6573d84	0,0,0,0,1,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5ac39d02554299391541381e	1,0,0,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5a8d7449554299068b959d06	0,0,0,0,0,0,0,1,1,0	1,1,1,1,1,1,1,1,1,1
5abc2d7755429959677d6a29	0,1,0,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ae838335542997ec272777a	0,0,0,1,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5abdf05d55429933744ab830	0,0,1,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a86363b5542994775f6071d	0,0,0,0,0,0,1,0,0,1	1,1,1,1,1,1,1,1,1,1
5ab6ea57554299710c8d1fb4	0,0,1,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5adea57f5542992fa25da7ee	0,1,0,0,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5ab61212554299710c8d1e5e	0,1,0,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a8e43e05542995a26add4ad	0,0,1,0,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5ac3ad225542995ef918c1da	0,1,0,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a7603245542992db9473712	0,0,1,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5a7a8dab554299042af8f66a	0,0,0,0,0,0,0,1,1,0	1,1,1,1,1,1,1,1,1,1
5a8c3f655542995e66a47578	1,1,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab31d43554299233954ff0e	0,1,0,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a7f481f5542992e7d278ce3	1,0,0,0,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5a7929cf554299029c4b5f12	0,1,0,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a8c54035542995e66a475c3	1,0,0,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a8fa73e5542992414482b22	1,0,0,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a73332b5542992359bc3287	0,0,0,0,1,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5a7528e75542996c70cfaea0	0,1,0,0,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5ae0a9d655429945ae9593f4	0,0,0,0,0,1,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5adfd35b55429906c02daa54	0,0,0,1,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5a7bcf32554299294a54ab03	0,0,0,0,0,1,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab373d6554299233954ff53	0,0,1,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5ae4c2145542995dadf243e7	0,0,1,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a72b1c25542992359bc3172	0,0,0,0,1,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5ae3e1815542992e3233c49f	0,0,1,0,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5adca6c05542994d58a2f696	0,0,0,0,1,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a84a7e75542991dd0999d61	0,0,0,0,0,0,1,1,0,0	1,1,1,1,1,1,1,1,1,1
5ae20f2a554299495565d9c7	1,0,0,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5ae3417e5542990afbd1e0f7	0,0,0,0,0,1,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5ae60dec554299546bf83044	0,0,0,1,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5add624c5542992200553adf	0,0,1,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5ae080ba55429924de1b70e3	0,0,0,0,1,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a73d26b5542992d56e7e3a6	0,0,1,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5abd0749554299700f9d796f	0,0,0,0,0,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1
5a7ae89d55429931da12c97a	0,0,0,0,0,0,0,1,0,1	1,1,1,1,1,1,1,1,1,1
5a7d231555429909bec76986	1,1,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a760a5f554299109176e629	0,0,1,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5a72b5dd5542991f9a20c57b	0,0,1,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5abae247554299660624165c	0,0,0,0,0,1,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5ac2f46a5542996773102655	0,1,0,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a7a02235542996c55b2dcd3	0,0,1,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a744ef755429979e28828e3	1,0,0,0,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab2f9ad55429976abd1bbe4	0,1,1,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5abbc9ff55429931dba14533	0,0,1,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5ae64cbf5542992ae0d162c1	0,0,0,1,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5ab9672655429970cfb8eabd	0,0,0,1,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a7cbb6d554299452d57b9d2	0,0,0,0,0,0,1,0,0,1	1,1,1,1,1,1,1,1,1,1
5ab815ba5542991d32223838	0,0,1,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a834f4755429954d2e2ec8f	0,0,0,1,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5abdbeed5542993062266cdd	0,0,0,0,1,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab30cc755429976abd1bc3a	0,1,0,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a81e73f554299676cceb14d	0,1,0,0,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab9cf4355429939ce03dc2c	1,0,0,0,0,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ae3e9995542995dadf24247	0,0,0,1,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5a8f7afc5542995b44242050	0,1,0,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5ae7f293554299540e5a56d6	0,0,0,1,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5ab1c5cb554299722f9b4c61	0,0,1,0,0,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5addfc1b5542992200553bc5	0,1,0,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5ae1d7e2554299234fd04331	0,0,1,0,0,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5add85b65542997545bbbd61	0,0,0,0,0,0,1,0,0,1	1,1,1,1,1,1,1,1,1,1
5ab2c29f554299545a2cfa5f	0,0,1,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab53b48554299488d4d9919	0,0,0,0,0,1,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5ac42b5e554299076e296d7e	0,0,0,0,1,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab2bce25542991669774080	0,0,0,0,0,0,0,1,1,0	1,1,1,1,1,1,1,1,1,1
5ac3b0f15542995ef918c1fc	1,0,0,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab4890c5542991751b4d7a9	0,0,1,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5adccafb5542992c1e3a2401	0,0,0,0,1,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a81e13255429903bc27b9fb	1,0,0,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a7d9eb55542990b8f5039cd	0,0,0,0,0,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1
5adf9a995542995534e8c809	0,0,1,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5ab5d8595542992aa134a3ac	0,0,1,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5addfe6c5542997dc790710e	0,0,1,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5ab9121555429919ba4e238a	0,0,1,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5abef2365542997ec76fd397	0,0,0,1,0,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a7272eb5542997f827839d7	1,0,0,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a808b8f5542992bc0c4a76e	0,0,1,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a8c3d3d5542997f31a41e00	0,0,1,0,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5ae33c6b5542992f92d82263	0,1,1,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a7a0d455542990783324e13	1,0,0,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5adbe1e755429947ff173853	0,1,1,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5abcb181554299700f9d792c	1,0,1,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ae13eb75542997b2ef7d161	1,0,0,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5abdde8f5542991f66106082	1,0,1,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ac170775542996f0d89cc82	0,0,0,0,0,1,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5abeb68d5542994516f453f9	0,0,0,0,0,0,0,0,1,1	1,1,1,1,1,1,1,1,1,1
5a729c575542991f9a20c52f	0,0,1,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a799f685542996c55b2dc2a	0,0,0,1,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5a80af89554299485f5986b7	0,0,0,0,0,1,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5ab56bbe554299494045efbe	0,1,0,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a7b8adb554299294a54a9e7	0,0,0,0,0,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1
5ade956b554299728e26c743	0,0,1,0,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5a74466855429929fddd83f3	0,0,0,0,1,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5a78e864554299029c4b5ed7	0,1,0,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a7281c45542997f827839ef	0,1,0,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a7741905542993735360228	0,0,1,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ae80b50554299540e5a5701	0,0,0,1,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a74bdbf5542996c70cfadc7	0,1,0,0,0,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a734fb35542992359bc32f7	0,0,0,0,0,1,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5ab5b8975542997d4ad1f1bd	0,0,0,1,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5a8195f35542995ce29dcc0c	0,1,1,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a8a35625542992d82986efd	0,0,0,0,0,0,0,1,1,0	1,1,1,1,1,1,1,1,1,1
5ae726a1554299572ea54738	0,0,0,1,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5adfedb755429942ec259b95	0,0,0,0,1,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab2057755429970612095ad	0,0,0,0,0,0,0,1,0,1	1,1,1,1,1,1,1,1,1,1
5adf9bc25542995534e8c810	1,0,0,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a7bbfda554299042af8f7d5	0,0,0,0,1,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5ac0d9e55542992a796ded92	0,0,0,1,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5ade558c55429939a52fe88a	0,0,0,0,0,1,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a8647e35542991e771815f5	0,0,0,0,0,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1
5a8cc6c7554299441c6b9ef8	0,0,0,1,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5adf763a5542995ec70e901c	0,1,0,0,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5a84e8295542997b5ce3ff8b	0,0,1,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ac12cb45542994d76dccd97	1,0,0,0,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5a84b8275542994c784dda19	0,0,1,0,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5a73630855429901807db021	0,1,0,0,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5ae245365542994d89d5b3af	1,0,0,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5abd26815542992ac4f381f4	0,0,0,0,1,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5ae3e5f55542996836b02beb	1,0,0,0,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5ab3dde2554299753aec59d6	0,0,0,0,0,0,0,1,1,0	1,1,1,1,1,1,1,1,1,1
5a7c2ce05542990527d5546f	0,0,0,1,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5ac51e645542994611c8b3b8	1,0,0,0,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5ac3bf5e5542995ef918c20f	1,0,0,0,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5abd5fa055429924427fcfc4	0,0,0,0,0,0,0,0,1,1	1,1,1,1,1,1,1,1,1,1
5ab2b89d554299166977406e	1,0,0,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5a7f8a535542994857a76778	1,0,0,0,0,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a8906515542993b751ca8f0	0,0,0,0,0,0,1,1,0,0	1,1,1,1,1,1,1,1,1,1
5ac133bf55429964131be189	0,0,0,0,1,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a83cf395542996488c2e4e0	0,0,1,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5a77365c55429972597f14a6	0,0,1,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5abc359e554299700f9d781f	0,0,0,1,0,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5adc32805542994650320cad	0,1,0,0,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5a8708c655429960ec39b702	0,0,0,0,1,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5a86ebcd5542991e77181690	0,0,1,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5abd40585542993062266c3e	0,0,1,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ae79c2b5542993210983eae	0,0,1,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5adccffc5542994d58a2f6e0	1,0,0,0,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5a887540554299206df2b27c	0,1,0,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a906a1155429916514e74b5	0,1,0,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5abd90545542996e802b47d7	0,1,0,0,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5a7315015542994cef4bc448	1,0,0,0,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5ae4da5855429908b632648d	0,0,0,0,0,1,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5ae31eb15542992decbdcddb	0,0,0,1,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ae5439a5542993aec5ec18d	0,0,0,0,1,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5abaf3385542996cc5e49f2f	0,0,0,0,0,1,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5a8ba093554299240d9c203f	0,0,0,0,0,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1
5a8f20d655429924144829dc	0,1,0,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab49a5f55429942dd415f76	1,0,0,0,0,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ae38d335542994393b9e6f7	0,0,1,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5ac39af3554299391541380e	0,0,0,0,0,0,1,1,0,0	1,1,1,1,1,1,1,1,1,1
5a7642a05542992d0ec06072	0,0,0,1,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a75ea4655429976ec32bca2	0,0,1,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5a7fbbd45542994857a767e7	0,0,1,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab542875542997d4ad1f0e1	0,0,0,0,0,0,0,1,0,1	1,1,1,1,1,1,1,1,1,1
5ab8f24f55429934fafe6e20	0,1,0,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5ac3540b554299741d48a24e	0,1,0,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a87f11455429938390d3ec1	0,0,0,0,0,1,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a79c7f95542994bb9457099	1,0,0,0,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5a78bfd75542990784727753	1,0,0,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5a84d4285542997b5ce3ff6e	0,1,0,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5abd9e7e55429924427fd06d	0,0,0,0,0,0,1,1,0,0	1,1,1,1,1,1,1,1,1,1
5a79d9e55542994f819ef0cf	0,0,0,0,0,1,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5a7520e655429929fddd8507	0,1,0,0,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5a772d7e55429972597f1467	0,0,0,0,0,0,1,0,0,1	1,1,1,1,1,1,1,1,1,1
5a8a1eb755429970aeb70261	1,1,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab74412554299110f219ae8	1,0,1,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5adc8fd45542994ed6169b8e	0,0,0,1,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a8a28505542996c9b8d5e22	0,0,0,1,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5aba04fb55429939ce03dc54	1,1,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a8ddfcb5542995a26add43f	0,0,0,1,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5a79e0445542994f819ef0e7	0,1,1,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5abab7af554299232ef4a384	0,0,0,1,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5ab3020e55429976abd1bc1a	0,0,1,0,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab292e4554299545a2cf993	0,1,0,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5adc8031554299438c868dc3	0,1,0,0,0,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ae28d06554299495565dab1	1,0,0,0,0,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a8c738d554299653c1aa06f	0,0,0,0,0,1,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a73e07655429905862fe0ea	1,0,1,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ac5093055429924173fb574	1,0,0,0,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5a8f938a55429918e830d275	0,0,1,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a7d15e35542995ed0d165dd	0,0,0,1,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5ade14735542990dbb2f7f49	0,0,0,1,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5a846f395542990548d0b2b8	0,0,0,0,1,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5ab28cfb554299340b525515	0,0,1,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ac219df5542992f1f2b37fc	0,1,0,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5ac3de5c5542995c82c4ac68	0,0,0,1,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5ab7aaf055429928e1fe388b	0,0,1,0,0,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a825006554299676cceb257	0,0,1,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5ac4f4255542996feb3fe99d	0,0,1,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab6d4cc55429954757d338b	1,0,0,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ae1f8cc5542997f29b3c1d7	0,1,0,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5ab9af4e554299743d22eb9f	0,0,0,1,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a7c75a655429935c91b51c4	1,0,0,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a81fab9554299676cceb1b1	0,0,1,0,0,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5abdb9125542993f32c2a018	0,1,0,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5adfc88e554299025d62a353	0,0,1,0,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5ae76ab15542997ec2727635	0,0,1,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5a8f98c6554299458435d688	0,1,0,0,0,0,0,0,1,0	1,1,1,1,1,1,1,1,1,1
5ae8256355429952e35eaa59	0,0,0,0,0,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1
5ab81aef55429916710eaff1	0,0,0,1,0,0,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5a8fa235554299458435d6a2	0,0,1,0,0,0,0,0,0,1	1,1,1,1,1,1,1,1,1,1
5abb16415542992ccd8e7f0d	0,0,0,1,0,0,1,0,0,0	1,1,1,1,1,1,1,1,1,1
5ae2358b5542992decbdcc62	0,0,0,0,0,1,0,1,0,0	1,1,1,1,1,1,1,1,1,1
5a7bc8b1554299294a54aad0	1,0,0,0,1,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
5a80b5ba554299260e20a138	1,0,0,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1
